ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary,batting_team,bowling_team,file,commentary,Bowler,Batsman,Action
604,4684953,2,8,7.4,0,1,0,,0,0,,,,0,,,[],"SM Nisarta to Akash Solanki, 1 run",4684953,9869128,9,"SM Nisarta to Akash Solanki, 1 run",SM Nisarta,Akash Solanki,1 run
603,4684953,2,8,7.3,0,1,0,,0,0,,,,0,,,[],"SM Nisarta to Aasif, 1 run",4684953,9869128,9,"SM Nisarta to Aasif, 1 run",SM Nisarta,Aasif,1 run
602,4684953,2,8,7.2,0,0,0,,0,0,,,,0,,,[],"SM Nisarta to Aasif, no run",4684953,9869128,9,"SM Nisarta to Aasif, no run",SM Nisarta,Aasif,no run
601,4684953,2,8,7.1,0,4,1,,0,0,,,,0,,,[],"SM Nisarta to Aasif, FOUR,  to Deep extra cover",4684953,9869128,9,"SM Nisarta to Aasif, FOUR,  to Deep extra cover",SM Nisarta,Aasif,"FOUR, to Deep extra cover"
600,4684953,2,7,7,0,1,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, 1 run",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, 1 run",Rajdipsinh Rathod,Aasif,1 run
599,4684953,2,7,6.5,0,2,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, 2 runs",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, 2 runs",Rajdipsinh Rathod,Aasif,2 runs
598,4684953,2,7,6.4,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, no run",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, no run",Rajdipsinh Rathod,Aasif,no run
597,4684953,2,7,6.3,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, no run",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, no run",Rajdipsinh Rathod,Aasif,no run
596,4684953,2,7,6.2,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, no run",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, no run",Rajdipsinh Rathod,Aasif,no run
595,4684953,2,7,6.1,0,4,1,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, FOUR,  to Third man",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, FOUR,  to Third man",Rajdipsinh Rathod,Aasif,"FOUR, to Third man"
594,4684953,2,6,6,0,0,0,LB,1,0,,,,0,,,[],"Juned Shaikh to Aasif, leg bye, 1 run",4684953,9869128,9,"Juned Shaikh to Aasif, leg bye, 1 run",Juned Shaikh,Aasif,"leg bye, 1 run"
593,4684953,2,6,5.5,0,0,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, no run",4684953,9869128,9,"Juned Shaikh to Aasif, no run",Juned Shaikh,Aasif,no run
592,4684953,2,6,5.4,0,4,1,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, FOUR,  to Long-off",4684953,9869128,9,"Juned Shaikh to Aasif, FOUR,  to Long-off",Juned Shaikh,Aasif,"FOUR, to Long-off"
591,4684953,2,6,5.3,0,1,0,,0,0,,,,0,,,[],"Juned Shaikh to Akash Solanki, 1 run",4684953,9869128,9,"Juned Shaikh to Akash Solanki, 1 run",Juned Shaikh,Akash Solanki,1 run
590,4684953,2,6,5.2,0,0,0,,0,0,,,,0,,,[],"Juned Shaikh to Akash Solanki, no run",4684953,9869128,9,"Juned Shaikh to Akash Solanki, no run",Juned Shaikh,Akash Solanki,no run
589,4684953,2,6,5.1,0,1,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, 1 run",4684953,9869128,9,"Juned Shaikh to Aasif, 1 run",Juned Shaikh,Aasif,1 run
588,4684953,2,5,5,0,0,0,,0,0,,,,0,,,[],"Arpit Joshi to Akash Solanki, no run",4684953,9869128,9,"Arpit Joshi to Akash Solanki, no run",Arpit Joshi,Akash Solanki,no run
587,4684953,2,5,4.5,0,0,0,,0,1,Ovesh Kalu b Arpit Joshi (8r 14b 1x4s 0x6s SR: 57.14),,Bowled,12643490,,,[],"Arpit Joshi to Ovesh Kalu, OUT Bowled",4684953,9869128,9,"Arpit Joshi to Ovesh Kalu, OUT Bowled",Arpit Joshi,Ovesh Kalu,OUT Bowled
586,4684953,2,5,4.5,0,0,0,WD,0,0,,,,0,,,[],"Arpit Joshi to Ovesh Kalu, wide",4684953,9869128,9,"Arpit Joshi to Ovesh Kalu, wide",Arpit Joshi,Ovesh Kalu,wide
585,4684953,2,5,4.5,0,0,1,WD,4,0,,,,0,,,[],"Arpit Joshi to Ovesh Kalu, wide, 4 runs",4684953,9869128,9,"Arpit Joshi to Ovesh Kalu, wide, 4 runs",Arpit Joshi,Ovesh Kalu,"wide, 4 runs"
584,4684953,2,5,4.4,0,4,1,,0,0,,,,0,,,[],"Arpit Joshi to Ovesh Kalu, FOUR,  to Deep point",4684953,9869128,9,"Arpit Joshi to Ovesh Kalu, FOUR,  to Deep point",Arpit Joshi,Ovesh Kalu,"FOUR, to Deep point"
583,4684953,2,5,4.3,0,1,0,,0,0,,,,0,,,[],"Arpit Joshi to Aasif, 1 run",4684953,9869128,9,"Arpit Joshi to Aasif, 1 run",Arpit Joshi,Aasif,1 run
582,4684953,2,5,4.2,0,4,1,,0,0,,,,0,,,[],"Arpit Joshi to Aasif, FOUR,  to Deep extra cover",4684953,9869128,9,"Arpit Joshi to Aasif, FOUR,  to Deep extra cover",Arpit Joshi,Aasif,"FOUR, to Deep extra cover"
581,4684953,2,5,4.1,0,0,0,B,1,0,,,,0,,,[],"Arpit Joshi to Ovesh Kalu, bye, 1 run",4684953,9869128,9,"Arpit Joshi to Ovesh Kalu, bye, 1 run",Arpit Joshi,Ovesh Kalu,"bye, 1 run"
580,4684953,2,4,4,0,1,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Ovesh Kalu, 1 run",4684953,9869128,9,"Rajdipsinh Rathod to Ovesh Kalu, 1 run",Rajdipsinh Rathod,Ovesh Kalu,1 run
579,4684953,2,4,3.5,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Ovesh Kalu, no run",4684953,9869128,9,"Rajdipsinh Rathod to Ovesh Kalu, no run",Rajdipsinh Rathod,Ovesh Kalu,no run
578,4684953,2,4,3.5,0,0,0,WD,1,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, wide, 1 run",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, wide, 1 run",Rajdipsinh Rathod,Aasif,"wide, 1 run"
577,4684953,2,4,3.4,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, no run",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, no run",Rajdipsinh Rathod,Aasif,no run
576,4684953,2,4,3.3,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, no run",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, no run",Rajdipsinh Rathod,Aasif,no run
575,4684953,2,4,3.3,0,0,0,WD,1,0,,,,0,,,[],"Rajdipsinh Rathod to Ovesh Kalu, wide, 1 run",4684953,9869128,9,"Rajdipsinh Rathod to Ovesh Kalu, wide, 1 run",Rajdipsinh Rathod,Ovesh Kalu,"wide, 1 run"
574,4684953,2,4,3.2,0,1,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, 1 run",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, 1 run",Rajdipsinh Rathod,Aasif,1 run
573,4684953,2,4,3.1,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, no run",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, no run",Rajdipsinh Rathod,Aasif,no run
572,4684953,2,4,3.1,0,0,0,WD,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, wide",4684953,9869128,9,"Rajdipsinh Rathod to Aasif, wide",Rajdipsinh Rathod,Aasif,wide
571,4684953,2,3,3,0,1,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, 1 run",4684953,9869128,9,"Juned Shaikh to Aasif, 1 run",Juned Shaikh,Aasif,1 run
570,4684953,2,3,2.5,0,0,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, no run",4684953,9869128,9,"Juned Shaikh to Aasif, no run",Juned Shaikh,Aasif,no run
569,4684953,2,3,2.4,0,0,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, no run",4684953,9869128,9,"Juned Shaikh to Aasif, no run",Juned Shaikh,Aasif,no run
568,4684953,2,3,2.3,0,4,1,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, FOUR,  to Deep cover",4684953,9869128,9,"Juned Shaikh to Aasif, FOUR,  to Deep cover",Juned Shaikh,Aasif,"FOUR, to Deep cover"
567,4684953,2,3,2.2,0,4,1,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, FOUR,  to Third man",4684953,9869128,9,"Juned Shaikh to Aasif, FOUR,  to Third man",Juned Shaikh,Aasif,"FOUR, to Third man"
566,4684953,2,3,2.1,0,1,0,,0,0,,,,0,,,[],"Juned Shaikh to Ovesh Kalu, 1 run",4684953,9869128,9,"Juned Shaikh to Ovesh Kalu, 1 run",Juned Shaikh,Ovesh Kalu,1 run
565,4684953,2,2,2,0,1,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Ovesh Kalu, 1 run",4684953,9869128,9,"Rajdipsinh Rathod to Ovesh Kalu, 1 run",Rajdipsinh Rathod,Ovesh Kalu,1 run
564,4684953,2,2,1.5,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Ovesh Kalu, no run",4684953,9869128,9,"Rajdipsinh Rathod to Ovesh Kalu, no run",Rajdipsinh Rathod,Ovesh Kalu,no run
563,4684953,2,2,1.4,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Ovesh Kalu, no run",4684953,9869128,9,"Rajdipsinh Rathod to Ovesh Kalu, no run",Rajdipsinh Rathod,Ovesh Kalu,no run
562,4684953,2,2,1.3,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Ovesh Kalu, no run",4684953,9869128,9,"Rajdipsinh Rathod to Ovesh Kalu, no run",Rajdipsinh Rathod,Ovesh Kalu,no run
561,4684953,2,2,1.2,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Ovesh Kalu, no run",4684953,9869128,9,"Rajdipsinh Rathod to Ovesh Kalu, no run",Rajdipsinh Rathod,Ovesh Kalu,no run
560,4684953,2,2,1.1,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Ovesh Kalu, no run",4684953,9869128,9,"Rajdipsinh Rathod to Ovesh Kalu, no run",Rajdipsinh Rathod,Ovesh Kalu,no run
559,4684953,2,1,1,0,0,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, no run",4684953,9869128,9,"Juned Shaikh to Aasif, no run",Juned Shaikh,Aasif,no run
558,4684953,2,1,0.5,0,4,1,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, FOUR,  to Deep backward square leg",4684953,9869128,9,"Juned Shaikh to Aasif, FOUR,  to Deep backward square leg",Juned Shaikh,Aasif,"FOUR, to Deep backward square leg"
557,4684953,2,1,0.4,0,0,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, no run",4684953,9869128,9,"Juned Shaikh to Aasif, no run",Juned Shaikh,Aasif,no run
556,4684953,2,1,0.3,0,0,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, no run",4684953,9869128,9,"Juned Shaikh to Aasif, no run",Juned Shaikh,Aasif,no run
555,4684953,2,1,0.2,0,1,0,,0,0,,,,0,,,[],"Juned Shaikh to Ovesh Kalu, 1 run",4684953,9869128,9,"Juned Shaikh to Ovesh Kalu, 1 run",Juned Shaikh,Ovesh Kalu,1 run
554,4684953,2,1,0.1,0,0,0,,0,0,,,,0,,,[],"Juned Shaikh to Ovesh Kalu, no run",4684953,9869128,9,"Juned Shaikh to Ovesh Kalu, no run",Juned Shaikh,Ovesh Kalu,no run
553,9869128,1,17,17,0,0,0,,0,1,Juned Shaikh lbw b Irfan Chanda (4r 2b 1x4s 0x6s SR: 200.00),,LBW,6615836,,,[],"Irfan Chanda to Juned Shaikh, OUT LBW",9869128,4684953,10,"Irfan Chanda to Juned Shaikh, OUT LBW",Irfan Chanda,Juned Shaikh,OUT LBW
552,9869128,1,17,16.5,0,4,1,,0,0,,,,0,,,[],"Irfan Chanda to Juned Shaikh, FOUR,  to Deep point",9869128,4684953,10,"Irfan Chanda to Juned Shaikh, FOUR,  to Deep point",Irfan Chanda,Juned Shaikh,"FOUR, to Deep point"
551,9869128,1,17,16.4,0,0,0,,0,1,malinga malinga b Irfan Chanda (4r 12b 0x4s 0x6s SR: 33.33),,Bowled,4479933,,,[],"Irfan Chanda to malinga malinga, OUT Bowled",9869128,4684953,10,"Irfan Chanda to malinga malinga, OUT Bowled",Irfan Chanda,malinga malinga,OUT Bowled
550,9869128,1,17,16.3,0,1,0,,0,0,,,,0,,,[],"Irfan Chanda to Chandu Bhuriya, 1 run",9869128,4684953,10,"Irfan Chanda to Chandu Bhuriya, 1 run",Irfan Chanda,Chandu Bhuriya,1 run
549,9869128,1,17,16.2,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to Chandu Bhuriya, no run",9869128,4684953,10,"Irfan Chanda to Chandu Bhuriya, no run",Irfan Chanda,Chandu Bhuriya,no run
548,9869128,1,17,16.1,0,2,0,,0,0,,,,0,,,[],"Irfan Chanda to Chandu Bhuriya, 2 runs",9869128,4684953,10,"Irfan Chanda to Chandu Bhuriya, 2 runs",Irfan Chanda,Chandu Bhuriya,2 runs
547,9869128,1,16,16,0,1,0,,0,0,,,,0,,,[],"Akash Solanki to Chandu Bhuriya, 1 run",9869128,4684953,10,"Akash Solanki to Chandu Bhuriya, 1 run",Akash Solanki,Chandu Bhuriya,1 run
546,9869128,1,16,15.5,0,0,0,,0,0,,,,0,,,[],"Akash Solanki to Chandu Bhuriya, no run",9869128,4684953,10,"Akash Solanki to Chandu Bhuriya, no run",Akash Solanki,Chandu Bhuriya,no run
545,9869128,1,16,15.4,0,0,0,,0,0,,,,0,,,[],"Akash Solanki to Chandu Bhuriya, no run",9869128,4684953,10,"Akash Solanki to Chandu Bhuriya, no run",Akash Solanki,Chandu Bhuriya,no run
544,9869128,1,16,15.3,0,0,0,,0,0,,,,0,,,[],"Akash Solanki to Chandu Bhuriya, no run",9869128,4684953,10,"Akash Solanki to Chandu Bhuriya, no run",Akash Solanki,Chandu Bhuriya,no run
543,9869128,1,16,15.2,0,0,0,,0,1,Rajdipsinh Rathod c Karim Musa b Akash Solanki (12r 8b 2x4s 0x6s SR: 150.00),,Caught out,7426459,,,[],"Akash Solanki to Rajdipsinh Rathod, OUT Caught out, Caught at Deep cover point by Karim Musa",9869128,4684953,10,"Akash Solanki to Rajdipsinh Rathod, OUT Caught out, Caught at Deep cover point by Karim Musa",Akash Solanki,Rajdipsinh Rathod,"OUT Caught out, Caught at Deep cover point by Karim Musa"
542,9869128,1,16,15.1,0,0,0,,0,0,,,,0,,,[],"Akash Solanki to Rajdipsinh Rathod, no run",9869128,4684953,10,"Akash Solanki to Rajdipsinh Rathod, no run",Akash Solanki,Rajdipsinh Rathod,no run
541,9869128,1,15,15,0,1,0,,0,0,,,,0,,,[],"Irfan Chanda to Rajdipsinh Rathod, 1 run",9869128,4684953,10,"Irfan Chanda to Rajdipsinh Rathod, 1 run",Irfan Chanda,Rajdipsinh Rathod,1 run
540,9869128,1,15,14.5,0,2,0,,0,0,,,,0,,,[],"Irfan Chanda to Rajdipsinh Rathod, 2 runs",9869128,4684953,10,"Irfan Chanda to Rajdipsinh Rathod, 2 runs",Irfan Chanda,Rajdipsinh Rathod,2 runs
539,9869128,1,15,14.4,0,1,0,,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, 1 run",9869128,4684953,10,"Irfan Chanda to malinga malinga, 1 run",Irfan Chanda,malinga malinga,1 run
538,9869128,1,15,14.3,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, no run",9869128,4684953,10,"Irfan Chanda to malinga malinga, no run",Irfan Chanda,malinga malinga,no run
537,9869128,1,15,14.2,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, no run",9869128,4684953,10,"Irfan Chanda to malinga malinga, no run",Irfan Chanda,malinga malinga,no run
536,9869128,1,15,14.1,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, no run",9869128,4684953,10,"Irfan Chanda to malinga malinga, no run",Irfan Chanda,malinga malinga,no run
535,9869128,1,15,14.1,0,0,0,WD,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, wide",9869128,4684953,10,"Irfan Chanda to malinga malinga, wide",Irfan Chanda,malinga malinga,wide
534,9869128,1,14,14,0,4,1,,0,0,,,,0,,,[],"Shehzad Mamji to Rajdipsinh Rathod, FOUR,  to Deep backward point",9869128,4684953,10,"Shehzad Mamji to Rajdipsinh Rathod, FOUR,  to Deep backward point",Shehzad Mamji,Rajdipsinh Rathod,"FOUR, to Deep backward point"
533,9869128,1,14,13.5,0,1,0,,0,0,,,,0,,,[],"Shehzad Mamji to malinga malinga, 1 run",9869128,4684953,10,"Shehzad Mamji to malinga malinga, 1 run",Shehzad Mamji,malinga malinga,1 run
532,9869128,1,14,13.4,0,1,0,,0,0,,,,0,,,[],"Shehzad Mamji to Rajdipsinh Rathod, 1 run",9869128,4684953,10,"Shehzad Mamji to Rajdipsinh Rathod, 1 run",Shehzad Mamji,Rajdipsinh Rathod,1 run
531,9869128,1,14,13.3,0,0,0,,0,0,,,,0,,,[],"Shehzad Mamji to Rajdipsinh Rathod, no run",9869128,4684953,10,"Shehzad Mamji to Rajdipsinh Rathod, no run",Shehzad Mamji,Rajdipsinh Rathod,no run
530,9869128,1,14,13.3,0,0,0,WD,0,0,,,,0,,,[],"Shehzad Mamji to Rajdipsinh Rathod, wide",9869128,4684953,10,"Shehzad Mamji to Rajdipsinh Rathod, wide",Shehzad Mamji,Rajdipsinh Rathod,wide
529,9869128,1,14,13.2,0,4,1,,0,0,,,,0,,,[],"Shehzad Mamji to Rajdipsinh Rathod, FOUR,  to Deep extra cover",9869128,4684953,10,"Shehzad Mamji to Rajdipsinh Rathod, FOUR,  to Deep extra cover",Shehzad Mamji,Rajdipsinh Rathod,"FOUR, to Deep extra cover"
528,9869128,1,14,13.1,0,0,0,,0,1,GOHIL SATISH lbw b Shehzad Mamji (9r 11b 1x4s 0x6s SR: 81.82),,LBW,6237988,,,[],"Shehzad Mamji to GOHIL SATISH, OUT LBW",9869128,4684953,10,"Shehzad Mamji to GOHIL SATISH, OUT LBW",Shehzad Mamji,GOHIL SATISH,OUT LBW
527,9869128,1,13,13,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, no run",9869128,4684953,10,"Irfan Chanda to malinga malinga, no run",Irfan Chanda,malinga malinga,no run
526,9869128,1,13,12.5,0,1,0,,0,0,,,,0,,,[],"Irfan Chanda to GOHIL SATISH, 1 run",9869128,4684953,10,"Irfan Chanda to GOHIL SATISH, 1 run",Irfan Chanda,GOHIL SATISH,1 run
525,9869128,1,13,12.5,0,0,0,WD,0,0,,,,0,,,[],"Irfan Chanda to GOHIL SATISH, wide",9869128,4684953,10,"Irfan Chanda to GOHIL SATISH, wide",Irfan Chanda,GOHIL SATISH,wide
524,9869128,1,13,12.4,0,1,0,,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, 1 run",9869128,4684953,10,"Irfan Chanda to malinga malinga, 1 run",Irfan Chanda,malinga malinga,1 run
523,9869128,1,13,12.3,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, no run",9869128,4684953,10,"Irfan Chanda to malinga malinga, no run",Irfan Chanda,malinga malinga,no run
522,9869128,1,13,12.2,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, no run",9869128,4684953,10,"Irfan Chanda to malinga malinga, no run",Irfan Chanda,malinga malinga,no run
521,9869128,1,13,12.1,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to malinga malinga, no run",9869128,4684953,10,"Irfan Chanda to malinga malinga, no run",Irfan Chanda,malinga malinga,no run
520,9869128,1,12,12,0,0,0,,0,0,,,,0,,,[],"Shehzad Mamji to GOHIL SATISH, no run",9869128,4684953,10,"Shehzad Mamji to GOHIL SATISH, no run",Shehzad Mamji,GOHIL SATISH,no run
519,9869128,1,12,11.5,0,1,0,,0,0,,,,0,,,[],"Shehzad Mamji to malinga malinga, 1 run",9869128,4684953,10,"Shehzad Mamji to malinga malinga, 1 run",Shehzad Mamji,malinga malinga,1 run
518,9869128,1,12,11.4,0,0,0,,0,1,Kalpesh c (sub) Mujassim Samol b Shehzad Mamji (2r 5b 0x4s 0x6s SR: 40.00),,Caught out by sub,258073,,,[],"Shehzad Mamji to Kalpesh, OUT Caught out by sub, Caught at Deep backward square leg by Mujassim Samol",9869128,4684953,10,"Shehzad Mamji to Kalpesh, OUT Caught out by sub, Caught at Deep backward square leg by Mujassim Samol",Shehzad Mamji,Kalpesh,"OUT Caught out by sub, Caught at Deep backward square leg by Mujassim Samol"
517,9869128,1,12,11.3,0,1,0,,0,0,,,,0,,,[],"Shehzad Mamji to GOHIL SATISH, 1 run",9869128,4684953,10,"Shehzad Mamji to GOHIL SATISH, 1 run",Shehzad Mamji,GOHIL SATISH,1 run
516,9869128,1,12,11.2,0,0,0,,0,0,,,,0,,,[],"Shehzad Mamji to GOHIL SATISH, no run",9869128,4684953,10,"Shehzad Mamji to GOHIL SATISH, no run",Shehzad Mamji,GOHIL SATISH,no run
515,9869128,1,12,11.1,0,2,0,,0,0,,,,0,,,[],"Shehzad Mamji to GOHIL SATISH, 2 runs",9869128,4684953,10,"Shehzad Mamji to GOHIL SATISH, 2 runs",Shehzad Mamji,GOHIL SATISH,2 runs
514,9869128,1,11,11,0,0,0,B,1,0,,,,0,,,[],"Irfan Chanda to GOHIL SATISH, bye, 1 run",9869128,4684953,10,"Irfan Chanda to GOHIL SATISH, bye, 1 run",Irfan Chanda,GOHIL SATISH,"bye, 1 run"
513,9869128,1,11,11,0,0,0,WD,0,0,,,,0,,,[],"Irfan Chanda to GOHIL SATISH, wide",9869128,4684953,10,"Irfan Chanda to GOHIL SATISH, wide",Irfan Chanda,GOHIL SATISH,wide
512,9869128,1,11,10.5,0,1,0,,0,0,,,,0,,,[],"Irfan Chanda to Kalpesh, 1 run",9869128,4684953,10,"Irfan Chanda to Kalpesh, 1 run",Irfan Chanda,Kalpesh,1 run
511,9869128,1,11,10.4,0,1,0,,0,0,,,,0,,,[],"Irfan Chanda to GOHIL SATISH, 1 run",9869128,4684953,10,"Irfan Chanda to GOHIL SATISH, 1 run",Irfan Chanda,GOHIL SATISH,1 run
510,9869128,1,11,10.3,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to GOHIL SATISH, no run",9869128,4684953,10,"Irfan Chanda to GOHIL SATISH, no run",Irfan Chanda,GOHIL SATISH,no run
509,9869128,1,11,10.2,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to GOHIL SATISH, no run",9869128,4684953,10,"Irfan Chanda to GOHIL SATISH, no run",Irfan Chanda,GOHIL SATISH,no run
508,9869128,1,11,10.2,0,0,0,WD,1,0,,,,0,,,[],"Irfan Chanda to Kalpesh, wide, 1 run",9869128,4684953,10,"Irfan Chanda to Kalpesh, wide, 1 run",Irfan Chanda,Kalpesh,"wide, 1 run"
507,9869128,1,11,10.1,0,0,0,,0,0,,,,0,,,[],"Irfan Chanda to Kalpesh, no run",9869128,4684953,10,"Irfan Chanda to Kalpesh, no run",Irfan Chanda,Kalpesh,no run
506,9869128,1,10,10,0,4,1,,0,0,,,,0,,,[],"MUSTAK MULLA to GOHIL SATISH, FOUR,  to Third man",9869128,4684953,10,"MUSTAK MULLA to GOHIL SATISH, FOUR,  to Third man",MUSTAK MULLA,GOHIL SATISH,"FOUR, to Third man"
505,9869128,1,10,10,0,0,0,WD,0,0,,,,0,,,[],"MUSTAK MULLA to GOHIL SATISH, wide",9869128,4684953,10,"MUSTAK MULLA to GOHIL SATISH, wide",MUSTAK MULLA,GOHIL SATISH,wide
504,9869128,1,10,10,0,0,0,WD,0,0,,,,0,,,[],"MUSTAK MULLA to GOHIL SATISH, wide",9869128,4684953,10,"MUSTAK MULLA to GOHIL SATISH, wide",MUSTAK MULLA,GOHIL SATISH,wide
503,9869128,1,10,9.5,0,0,0,,0,1,Surendrasinh Chauhan c Aasif b MUSTAK MULLA (6r 6b 1x4s 0x6s SR: 100.00),,Caught out,503088,,,[],"MUSTAK MULLA to Surendrasinh Chauhan, OUT Caught out, Caught at Short third man by Aasif",9869128,4684953,10,"MUSTAK MULLA to Surendrasinh Chauhan, OUT Caught out, Caught at Short third man by Aasif",MUSTAK MULLA,Surendrasinh Chauhan,"OUT Caught out, Caught at Short third man by Aasif"
502,9869128,1,10,9.4,0,0,0,,0,0,,,,0,,,[],"MUSTAK MULLA to Surendrasinh Chauhan, no run",9869128,4684953,10,"MUSTAK MULLA to Surendrasinh Chauhan, no run",MUSTAK MULLA,Surendrasinh Chauhan,no run
501,9869128,1,10,9.3,0,1,0,,0,0,,,,0,,,[],"MUSTAK MULLA to Kalpesh, 1 run",9869128,4684953,10,"MUSTAK MULLA to Kalpesh, 1 run",MUSTAK MULLA,Kalpesh,1 run
500,9869128,1,10,9.2,0,1,0,,0,0,,,,0,,,[],"MUSTAK MULLA to Surendrasinh Chauhan, 1 run",9869128,4684953,10,"MUSTAK MULLA to Surendrasinh Chauhan, 1 run",MUSTAK MULLA,Surendrasinh Chauhan,1 run
499,9869128,1,10,9.1,0,4,1,,0,0,,,,0,,,[],"MUSTAK MULLA to Surendrasinh Chauhan, FOUR,  to Straight long-off",9869128,4684953,10,"MUSTAK MULLA to Surendrasinh Chauhan, FOUR,  to Straight long-off",MUSTAK MULLA,Surendrasinh Chauhan,"FOUR, to Straight long-off"
498,9869128,1,9,9,0,0,0,,0,0,,,,0,,,[],"Shehzad Mamji to Kalpesh, no run",9869128,4684953,10,"Shehzad Mamji to Kalpesh, no run",Shehzad Mamji,Kalpesh,no run
497,9869128,1,9,8.5,0,0,0,,0,1,Harsh j bharvad c MUSTAK MULLA b Shehzad Mamji (41r 30b 5x4s 1x6s SR: 136.67),,Caught out,15036882,,,[],"Shehzad Mamji to Harsh j bharvad, OUT Caught out, Caught at Long-off by MUSTAK MULLA",9869128,4684953,10,"Shehzad Mamji to Harsh j bharvad, OUT Caught out, Caught at Long-off by MUSTAK MULLA",Shehzad Mamji,Harsh j bharvad,"OUT Caught out, Caught at Long-off by MUSTAK MULLA"
496,9869128,1,9,8.4,0,1,0,,0,0,,,,0,,,[],"Shehzad Mamji to Surendrasinh Chauhan, 1 run",9869128,4684953,10,"Shehzad Mamji to Surendrasinh Chauhan, 1 run",Shehzad Mamji,Surendrasinh Chauhan,1 run
495,9869128,1,9,8.3,0,0,0,,0,0,,,,0,,,[],"Shehzad Mamji to Surendrasinh Chauhan, no run",9869128,4684953,10,"Shehzad Mamji to Surendrasinh Chauhan, no run",Shehzad Mamji,Surendrasinh Chauhan,no run
494,9869128,1,9,8.2,0,0,0,LB,1,0,,,,0,,,[],"Shehzad Mamji to Harsh j bharvad, leg bye, 1 run",9869128,4684953,10,"Shehzad Mamji to Harsh j bharvad, leg bye, 1 run",Shehzad Mamji,Harsh j bharvad,"leg bye, 1 run"
